Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2024-01-08,17:49:00,Monday,WARDEN STATION,PUSI,5.0,8.0,W,BD,5129
2024-01-08,17:54:00,Monday,KIPLING STATION,MUI,6.0,9.0,E,BD,5334
2024-01-08,18:53:00,Monday,SHERBOURNE STATION,SUUT,7.0,10.0,E,YU,5251
2024-01-08,19:16:00,Monday,ST GEORGE BD STATION,MUIS,0.0,0.0,E,BD,5110
2024-01-08,19:23:00,Monday,WELLESLEY STATION,SUO,0.0,0.0,N,YU,6116
2024-01-08,19:40:00,Monday,ST CLAIR STATION,PUOPO,0.0,0.0,S,YU,5921
2024-01-08,19:46:00,Monday,CHRISTIE STATION,EUSC,4.0,8.0,W,BD,5321
2024-01-08,20:03:00,Monday,MUSEUM STATION,MUIR,6.0,9.0,N,YU,5736
2024-01-08,20:28:00,Monday,YORK MILLS STATION,SUDP,13.0,18.0,S,YU,5596
2024-01-08,21:27:00,Monday,ST CLAIR STATION,EUPI,5.0,10.0,N,YU,5686
2024-01-08,22:14:00,Monday,KIPLING STATION,MUI,0.0,0.0,E,BD,5141
2024-01-08,23:30:00,Monday,WELLESLEY STATION,EUDO,3.0,8.0,S,YU,5901
2024-01-08,23:35:00,Monday,EGLINTON STATION,MUIR,4.0,9.0,S,YU,5591
2024-01-08,00:32:00,Monday,BLOOR STATION,MUPAA,3.0,8.0,N,YU,5516
2024-01-08,01:17:00,Monday,WARDEN STATION,SUEAS,9.0,15.0,W,BD,5021
2024-01-08,01:28:00,Monday,JANE STATION,SUDP,0.0,0.0,W,BD,5129
2024-01-08,19:30:00,Monday,DON MILLS STATION,SUSA,0.0,0.0,W,SHP,6166
2024-01-08,19:46:00,Monday,SHEPPARD-YONGE STATION,SUAP,0.0,0.0,E,SHP,6161
2024-01-08,22:41:00,Monday,LESLIE STATION,SUEAS,17.0,24.0,W,SHP,6146
2024-01-08,23:33:00,Monday,SHEPPARD-YONGE STATION,TUMVS,0.0,0.0,W,SHP,6161
2024-01-09,04:53:00,Tuesday,ROSEDALE STATION,SUUT,0.0,0.0,N,YU,5988
2024-01-09,05:43:00,Tuesday,EGLINTON STATION,PUTO,3.0,8.0,N,YU,5966
2024-01-09,06:11:00,Tuesday,GREENWOOD STATION,EUVE,7.0,10.0,E,BD,5151
2024-01-09,07:02:00,Tuesday,FINCH STATION,PUOPO,0.0,0.0,S,YU,5666
2024-01-09,07:03:00,Tuesday,NORTH YORK CTR STATION,PUOPO,3.0,6.0,S,YU,5666
2024-01-09,07:33:00,Tuesday,WILSON STATION,PUOPO,6.0,9.0,S,YU,6046
2024-01-09,07:41:00,Tuesday,YORKDALE STATION,PUOPO,3.0,6.0,S,YU,6046
2024-01-09,07:47:00,Tuesday,SHEPPARD STATION,SUDP,0.0,0.0,S,YU,6121
2024-01-09,07:58:00,Tuesday,YONGE BD STATION,SUAP,0.0,0.0,E,BD,5239
2024-01-09,08:05:00,Tuesday,FINCH STATION,PUOPO,3.0,6.0,S,YU,5706
2024-01-09,08:08:00,Tuesday,NORTH YORK CTR STATION,PUOPO,3.0,6.0,S,YU,5706
2024-01-09,08:09:00,Tuesday,UNION STATION,SUO,0.0,0.0,S,YU,6121
2024-01-09,08:15:00,Tuesday,KENNEDY BD STATION,SUPOL,3.0,5.0,W,BD,5058
2024-01-09,08:57:00,Tuesday,DUNDAS WEST STATION,MUSC,0.0,0.0,E,BD,5288
2024-01-09,09:05:00,Tuesday,QUEEN STATION,SUDP,0.0,0.0,S,YU,5506
2024-01-09,09:31:00,Tuesday,WILSON STATION,PUOPO,4.0,7.0,N,YU,6031
2024-01-09,09:49:00,Tuesday,ST CLAIR STATION,SUDP,3.0,6.0,S,YU,5411
2024-01-09,09:55:00,Tuesday,KIPLING STATION,SUDP,4.0,8.0,E,BD,5256
2024-01-09,10:19:00,Tuesday,BLOOR STATION,SUDP,0.0,0.0,N,YU,6021
2024-01-09,10:19:00,Tuesday,YONGE BD STATION,SUO,0.0,0.0,E,BD,5191
2024-01-09,10:22:00,Tuesday,SUMMERHILL STATION,MUPAA,4.0,8.0,N,YU,6006
2024-01-09,10:33:00,Tuesday,VICTORIA PARK STATION,PUSIS,7.0,11.0,W,BD,5066
2024-01-09,10:59:00,Tuesday,VICTORIA PARK STATION,PUSIS,3.0,7.0,W,BD,5139
2024-01-09,11:40:00,Tuesday,GLENCAIRN STATION,SUUT,26.0,31.0,S,YU,5631
2024-01-09,13:16:00,Tuesday,UNION STATION,SUSA,3.0,8.0,N,YU,5981
2024-01-09,13:51:00,Tuesday,DAVISVILLE STATION,MUSAN,4.0,9.0,N,YU,5696
2024-01-09,13:56:00,Tuesday,ROSEDALE STATION,EUDO,7.0,12.0,S,YU,6001
2024-01-09,14:06:00,Tuesday,BLOOR STATION,EUCD,5.0,10.0,S,YU,6001
2024-01-09,14:13:00,Tuesday,LAWRENCE WEST STATION,MUATC,0.0,0.0,S,YU,5891
2024-01-09,15:14:00,Tuesday,BROADVIEW STATION,TUMVS,5.0,9.0,E,BD,5355
2024-01-09,15:27:00,Tuesday,WILSON STATION,PUOPO,4.0,9.0,N,YU,6031
2024-01-09,15:36:00,Tuesday,BATHURST STATION,SUO,0.0,0.0,W,BD,5193
2024-01-09,16:35:00,Tuesday,EGLINTON WEST STATION,PUOPO,0.0,0.0,S,YU,5966
2024-01-09,16:47:00,Tuesday,KING STATION,MUO,5.0,8.0,N,YU,5676
2024-01-09,18:20:00,Tuesday,WILSON STATION,PUOPO,4.0,7.0,N,YU,6031
2024-01-09,18:24:00,Tuesday,WELLESLEY STATION,SUUT,6.0,9.0,S,YU,5721
2024-01-09,18:30:00,Tuesday,WELLESLEY STATION,MUPAA,3.0,6.0,S,YU,5706
2024-01-09,18:55:00,Tuesday,KENNEDY BD STATION,SUO,0.0,0.0,E,BD,5258
2024-01-09,18:55:00,Tuesday,KIPLING STATION,MUPAA,0.0,0.0,W,BD,5141
2024-01-09,19:46:00,Tuesday,YONGE BD STATION,SUDP,3.0,8.0,W,BD,5018
2024-01-09,20:28:00,Tuesday,DUNDAS STATION,SUDP,11.0,15.0,N,YU,6091
2024-01-09,20:38:00,Tuesday,QUEEN STATION,PUOPO,3.0,8.0,N,YU,5871
2024-01-09,21:07:00,Tuesday,WILSON STATION,PUOPO,4.0,9.0,N,YU,6031
2024-01-09,21:44:00,Tuesday,WELLESLEY STATION,PUOPO,9.0,14.0,S,YU,5931
2024-01-09,22:17:00,Tuesday,ROSEDALE STATION,SUDP,6.0,11.0,N,YU,5456
2024-01-09,22:58:00,Tuesday,DOWNSVIEW PARK STATION,PUOPO,3.0,8.0,S,YU,5921
2024-01-09,00:50:00,Tuesday,FINCH WEST STATION,SUUT,35.0,40.0,S,YU,5476
2024-01-10,02:13:00,Wednesday,ST CLAIR WEST STATION,SUO,10.0,15.0,N,YU,6056
2024-01-10,02:29:00,Wednesday,VAUGHAN MC STATION,MUI,0.0,0.0,S,YU,6001
2024-01-10,05:41:00,Wednesday,KEELE STATION,MUSC,0.0,0.0,W,BD,5063
2024-01-10,05:54:00,Wednesday,VAUGHAN MC STATION,MUSAN,3.0,6.0,S,YU,6001
2024-01-10,06:08:00,Wednesday,DUNDAS STATION,SUUT,7.0,10.0,N,YU,6016
2024-01-10,06:23:00,Wednesday,DUNDAS STATION,SUDP,4.0,7.0,S,YU,5536
2024-01-10,06:26:00,Wednesday,PIONEER VILLAGE STATIO,PUOPO,3.0,6.0,S,YU,5921
2024-01-10,06:31:00,Wednesday,YORK UNIVERSITY STATIO,PUOPO,3.0,6.0,S,YU,5921
2024-01-10,07:48:00,Wednesday,OSGOODE STATION,PUOPO,0.0,0.0,N,YU,5646
2024-01-10,07:57:00,Wednesday,KEELE STATION,MUSC,0.0,0.0,W,BD,5134
2024-01-10,08:11:00,Wednesday,LAWRENCE STATION,PUOPO,3.0,6.0,N,YU,5896
2024-01-10,08:42:00,Wednesday,DAVISVILLE STATION,MUIR,0.0,0.0,S,YU,5891
2024-01-10,08:47:00,Wednesday,QUEEN'S PARK STATION,MUPAA,4.0,7.0,S,YU,6051
2024-01-10,08:53:00,Wednesday,ST CLAIR STATION,MUIR,7.0,10.0,S,YU,5891
2024-01-10,09:00:00,Wednesday,KEELE STATION,MUSC,0.0,0.0,W,BD,5144
2024-01-10,10:26:00,Wednesday,DUNDAS STATION,SUO,0.0,0.0,N,YU,5966
2024-01-10,10:27:00,Wednesday,FINCH STATION,SUDP,13.0,18.0,S,YU,5756
2024-01-10,10:57:00,Wednesday,RUNNYMEDE STATION,SUDP,7.0,11.0,E,BD,5283
2024-01-10,10:59:00,Wednesday,MUSEUM STATION,SUO,0.0,0.0,N,YU,5556
2024-01-10,11:20:00,Wednesday,MUSEUM STATION,PUSRA,5.0,10.0,N,YU,5496
2024-01-10,11:38:00,Wednesday,WELLESLEY STATION,SUAP,0.0,0.0,N,YU,5936
2024-01-10,12:06:00,Wednesday,SHEPPARD WEST STATION,MUPAA,5.0,10.0,N,YU,5466
2024-01-10,12:39:00,Wednesday,SHEPPARD WEST STATION,TUO,0.0,0.0,N,YU,6081
2024-01-10,12:46:00,Wednesday,KENNEDY BD STATION,MUDD,3.0,7.0,W,BD,5160
2024-01-10,13:20:00,Wednesday,KIPLING STATION,MUTO,4.0,8.0,E,BD,5076
2024-01-10,13:50:00,Wednesday,BLOOR STATION,SUUT,5.0,10.0,S,YU,5466
2024-01-10,14:29:00,Wednesday,VAUGHAN MC STATION,TUNOA,5.0,10.0,S,YU,5000
2024-01-10,15:56:00,Wednesday,SHEPPARD STATION,SUO,0.0,0.0,N,YU,5741
2024-01-10,17:01:00,Wednesday,FINCH STATION,MUATC,3.0,6.0,S,YU,5411
2024-01-10,17:06:00,Wednesday,LAWRENCE STATION,SUDP,11.0,14.0,N,YU,5846
2024-01-10,18:00:00,Wednesday,ST CLAIR STATION,PUOPO,0.0,0.0,N,YU,5641
2024-01-10,18:47:00,Wednesday,KEELE STATION,SUO,0.0,0.0,E,BD,5071
2024-01-10,19:17:00,Wednesday,KENNEDY BD STATION,SUO,0.0,0.0,W,BD,5063
2024-01-10,20:56:00,Wednesday,ST ANDREW STATION,SUAP,0.0,0.0,S,YU,5606
2024-01-10,21:48:00,Wednesday,COXWELL STATION,SUDP,20.0,25.0,W,BD,5077
2024-01-10,23:58:00,Wednesday,SPADINA YUS STATION,SUO,0.0,0.0,S,YU,5921
2024-01-10,15:57:00,Wednesday,SHEPPARD-YONGE STATION,SUO,0.0,0.0,E,SHP,6166
2024-01-10,16:22:00,Wednesday,DON MILLS STATION,PUOPO,8.0,15.0,W,SHP,6191
2024-01-11,05:46:00,Thursday,DAVISVILLE STATION,PUTWZ,4.0,0.0,S,YU,5756
2024-01-11,05:51:00,Thursday,EGLINTON STATION,SUO,8.0,13.0,N,YU,5831
2024-01-11,06:14:00,Thursday,KEELE STATION,MUTO,5.0,10.0,E,YU,5288
2024-01-11,06:37:00,Thursday,SPADINA YUS STATION,PUOPO,8.0,11.0,S,YU,5421
2024-01-11,06:46:00,Thursday,ST GEORGE YUS STATION,PUOPO,5.0,8.0,S,YU,5421
2024-01-11,07:05:00,Thursday,EGLINTON WEST STATION,MUATC,0.0,0.0,S,YU,6091
2024-01-11,07:25:00,Thursday,FINCH STATION,EUME,3.0,6.0,S,YU,5786
2024-01-11,07:32:00,Thursday,LAWRENCE STATION,PUOPO,7.0,10.0,N,YU,5896
2024-01-11,07:38:00,Thursday,ISLINGTON STATION,MUPLC,0.0,0.0,W,BD,5028
2024-01-11,07:55:00,Thursday,YONGE BD STATION,EUNT,4.0,6.0,E,BD,5292
2024-01-11,08:24:00,Thursday,KENNEDY BD STATION,SUDP,3.0,5.0,W,YU,5245
2024-01-11,08:54:00,Thursday,DUNDAS STATION,PUOPO,0.0,0.0,N,YU,5796
2024-01-11,09:34:00,Thursday,WILSON STATION,MUSAN,3.0,6.0,N,YU,5601
2024-01-11,09:46:00,Thursday,KIPLING STATION,MUSAN,3.0,7.0,E,BD,5258
2024-01-11,09:46:00,Thursday,WILSON STATION,PUOPO,3.0,6.0,N,YU,6031
2024-01-11,11:54:00,Thursday,DUNDAS STATION,PUOPO,0.0,0.0,S,YU,5601
2024-01-11,11:58:00,Thursday,KING STATION,PUOPO,0.0,0.0,S,YU,5601
2024-01-11,12:30:00,Thursday,DAVISVILLE STATION,SUO,0.0,0.0,N,YU,5451
2024-01-11,12:37:00,Thursday,CHRISTIE STATION,TUSC,0.0,0.0,W,BD,5102
2024-01-11,14:56:00,Thursday,EGLINTON STATION,MUPAA,0.0,0.0,S,YU,5861
2024-01-11,15:24:00,Thursday,COLLEGE STATION,MUPAA,0.0,0.0,S,YU,6081
2024-01-11,15:43:00,Thursday,WILSON STATION,PUOPO,12.0,15.0,S,YU,5726
2024-01-11,15:57:00,Thursday,YORKDALE STATION,PUOPO,23.0,26.0,S,YU,5726
2024-01-11,17:20:00,Thursday,YONGE BD STATION,MUDD,4.0,8.0,W,BD,5262
2024-01-11,17:46:00,Thursday,VICTORIA PARK STATION,MUIRS,0.0,0.0,E,BD,5195
2024-01-11,18:12:00,Thursday,OSGOODE STATION,PUOPO,0.0,0.0,N,YU,5706
2024-01-11,18:55:00,Thursday,BLOOR STATION,PUOPO,0.0,0.0,S,YU,5961
2024-01-11,23:54:00,Thursday,ST CLAIR STATION,SUEAS,14.0,19.0,N,YU,5416
2024-01-11,01:13:00,Thursday,FINCH STATION,MUIR,0.0,0.0,S,YU,5931
2024-01-11,05:33:00,Thursday,SHEPPARD-YONGE STATION,TUSC,0.0,0.0,E,SHP,6166
2024-01-11,19:24:00,Thursday,BAYVIEW STATION,SUDP,5.0,12.0,W,SHP,6161
2024-01-12,06:26:00,Friday,ST GEORGE BD STATION,SUDP,3.0,10.0,E,BD,5166
2024-01-12,06:34:00,Friday,GREENWOOD STATION,MUSC,0.0,0.0,E,BD,5311
2024-01-12,06:59:00,Friday,YORK MILLS STATION,MUO,8.0,11.0,S,YU,5806
2024-01-12,07:28:00,Friday,KIPLING STATION,TUSC,0.0,0.0,W,BD,5068
2024-01-12,07:37:00,Friday,KIPLING STATION,EUPI,3.0,5.0,E,YU,5285
2024-01-12,07:40:00,Friday,DUPONT STATION,MUI,5.0,8.0,S,YU,5561
2024-01-12,07:49:00,Friday,ST GEORGE YUS STATION,TUO,0.0,0.0,S,YU,5486
2024-01-12,07:57:00,Friday,FINCH STATION,MUSAN,3.0,6.0,N,YU,6036
2024-01-12,08:52:00,Friday,YORKDALE STATION,PUOPO,7.0,10.0,N,YU,6071
2024-01-12,08:59:00,Friday,LAWRENCE WEST STATION,MUPAA,0.0,0.0,S,YU,5761
2024-01-12,09:06:00,Friday,DOWNSVIEW PARK STATION,PUOPO,6.0,9.0,N,YU,6071
2024-01-12,10:24:00,Friday,LAWRENCE STATION,MUSAN,6.0,11.0,N,YU,5711
2024-01-12,11:47:00,Friday,COLLEGE STATION,SUO,3.0,8.0,N,YU,5411
2024-01-12,12:12:00,Friday,SPADINA BD STATION,SUAP,8.0,13.0,W,BD,5193
2024-01-12,13:02:00,Friday,WILSON STATION,SUG,7.0,12.0,S,YU,5701
2024-01-12,13:53:00,Friday,WOODBINE STATION,EUSC,0.0,0.0,W,BD,5197
2024-01-12,14:24:00,Friday,YORK UNIVERSITY STATIO,EUDO,4.0,9.0,N,YU,5816
2024-01-12,14:40:00,Friday,DUNDAS WEST STATION,SUDP,0.0,0.0,E,BD,5045
2024-01-12,15:15:00,Friday,KIPLING STATION,SUO,0.0,0.0,W,BD,5139
2024-01-12,15:28:00,Friday,SHERBOURNE STATION,MUSC,3.0,6.0,E,BD,5197
2024-01-12,15:54:00,Friday,DONLANDS STATION,MUPAA,0.0,0.0,W,BD,5051
2024-01-12,15:58:00,Friday,BLOOR STATION,MUDD,6.0,11.0,N,YU,5876
2024-01-12,16:17:00,Friday,WILSON STATION,PUOPO,0.0,0.0,S,YU,5501
2024-01-12,16:28:00,Friday,WILSON STATION,MUNOA,5.0,10.0,S,YU,5000
2024-01-12,16:44:00,Friday,WILSON STATION,TUNOA,3.0,6.0,S,YU,5196
2024-01-12,17:19:00,Friday,NORTH YORK CTR STATION,PUOPO,3.0,6.0,N,YU,5501
2024-01-12,17:26:00,Friday,FINCH STATION,PUOPO,0.0,0.0,S,YU,5506
2024-01-12,18:46:00,Friday,RUNNYMEDE STATION,MUSC,0.0,0.0,E,BD,5197
2024-01-12,19:15:00,Friday,SHERBOURNE STATION,SUDP,0.0,0.0,E,BD,5164
2024-01-12,19:30:00,Friday,VAUGHAN MC STATION,EUBK,0.0,0.0,S,YU,5621
2024-01-12,19:52:00,Friday,BROADVIEW STATION,MUSC,0.0,0.0,E,BD,5265
2024-01-12,19:56:00,Friday,HIGHWAY 407 STATION,EUCD,13.0,17.0,S,YU,5946
2024-01-12,19:57:00,Friday,MAIN STREET STATION,MUSC,0.0,0.0,W,BD,5054
2024-01-12,20:04:00,Friday,ST GEORGE BD STATION,SUDP,0.0,0.0,W,BD,5077
2024-01-12,20:07:00,Friday,KEELE STATION,SUDP,0.0,0.0,W,BD,5231
2024-01-12,20:08:00,Friday,BROADVIEW STATION,MUSAN,7.0,12.0,E,BD,5130
2024-01-12,20:50:00,Friday,RUNNYMEDE STATION,SUUT,8.0,13.0,W,BD,5071
2024-01-12,21:16:00,Friday,PAPE STATION,SUO,12.0,17.0,E,BD,5149
2024-01-12,21:20:00,Friday,RUNNYMEDE STATION,SUDP,13.0,18.0,E,BD,5312
2024-01-12,21:30:00,Friday,FINCH STATION,MUD,5.0,10.0,S,YU,5565
2024-01-12,23:02:00,Friday,UNION STATION,MUPAA,4.0,9.0,N,YU,5451
2024-01-12,23:04:00,Friday,DUNDAS WEST STATION,SUDP,11.0,16.0,W,BD,5053
2024-01-12,00:02:00,Friday,CHRISTIE STATION,MUPAA,3.0,8.0,E,BD,5265
2024-01-12,00:16:00,Friday,WILSON STATION,MUSAN,5.0,10.0,S,YU,5486
2024-01-12,00:57:00,Friday,COXWELL STATION,SUDP,0.0,0.0,W,BD,524
2024-01-12,17:33:00,Friday,BESSARION STATION,PUOPO,0.0,0.0,W,SHP,6161
2024-01-13,02:19:00,Saturday,KIPLING STATION,SUDP,10.0,15.0,W,BD,5369
2024-01-13,02:43:00,Saturday,KIPLING STATION,PUSTS,0.0,0.0,W,YU,5369
2024-01-13,05:48:00,Saturday,FINCH STATION,SUO,6.0,12.0,S,YU,5986
2024-01-13,05:53:00,Saturday,KIPLING STATION,SUG,5.0,10.0,E,BD,5149
2024-01-13,05:59:00,Saturday,ISLINGTON STATION,TUSC,0.0,0.0,E,BD,5149
2024-01-13,05:59:00,Saturday,ISLINGTON STATION,MUO,3.0,8.0,E,BD,5074
2024-01-13,05:59:00,Saturday,ST CLAIR WEST STATION,EUYRD,6.0,0.0,S,YU,5956
2024-01-13,07:18:00,Saturday,SHEPPARD STATION,MUPAA,0.0,0.0,N,YU,5936
2024-01-13,08:32:00,Saturday,DUPONT STATION,PUOPO,3.0,9.0,S,YU,6106
2024-01-13,10:05:00,Saturday,COXWELL STATION,TUS,5.0,10.0,E,BD,5231
2024-01-13,10:14:00,Saturday,COXWELL STATION,SUDP,0.0,0.0,W,BD,5208
2024-01-13,10:23:00,Saturday,ST GEORGE YUS STATION,MUPAA,6.0,12.0,S,YU,5836
2024-01-13,10:29:00,Saturday,COLLEGE STATION,SUUT,0.0,0.0,S,YU,5531
2024-01-13,10:42:00,Saturday,SHERBOURNE STATION,MUTO,3.0,8.0,W,BD,5235
2024-01-13,11:12:00,Saturday,BATHURST STATION,MUI,18.0,23.0,W,BD,5077
2024-01-13,11:19:00,Saturday,LAWRENCE STATION,SUO,17.0,21.0,S,YU,5741
2024-01-13,11:31:00,Saturday,ST CLAIR WEST STATION,SUO,7.0,13.0,N,YU,5941
2024-01-13,12:12:00,Saturday,FINCH STATION,MUSAN,4.0,8.0,S,YU,6006
2024-01-13,12:49:00,Saturday,CASTLE FRANK STATION,SUUT,4.0,8.0,W,BD,5371
2024-01-13,13:02:00,Saturday,ISLINGTON STATION,MUSC,0.0,0.0,E,BD,5319
2024-01-13,13:40:00,Saturday,LAWRENCE WEST STATION,SUDP,8.0,15.0,S,YU,5591
2024-01-13,13:55:00,Saturday,CHRISTIE STATION,EUSC,0.0,0.0,W,BD,5142
2024-01-13,14:08:00,Saturday,ST GEORGE YUS STATION,SUDP,7.0,14.0,S,YU,5591
2024-01-13,14:19:00,Saturday,FINCH WEST STATION,MUIR,0.0,0.0,S,YU,6041
2024-01-13,14:21:00,Saturday,YORKDALE STATION,PUOPO,20.0,27.0,S,YU,5956
2024-01-13,15:19:00,Saturday,ST CLAIR WEST STATION,SUO,0.0,0.0,S,YU,5946
2024-01-13,16:01:00,Saturday,ST CLAIR STATION,SUUT,16.0,20.0,N,YU,5931
2024-01-13,16:13:00,Saturday,KENNEDY BD STATION,MUIR,0.0,0.0,W,BD,5208
2024-01-13,16:17:00,Saturday,ST CLAIR STATION,TUOS,10.0,14.0,S,YU,5931
2024-01-13,16:38:00,Saturday,ST GEORGE BD STATION,MUPAA,3.0,8.0,W,BD,5094
2024-01-13,17:43:00,Saturday,EGLINTON WEST STATION,SUO,0.0,0.0,N,YU,5581
2024-01-13,18:39:00,Saturday,WOODBINE STATION,EUSC,0.0,0.0,W,BD,5142
2024-01-13,18:41:00,Saturday,ROYAL YORK STATION,SUO,25.0,29.0,W,YU,5371
2024-01-13,18:55:00,Saturday,YORKDALE STATION,SUO,0.0,0.0,N,YU,6101
2024-01-13,18:59:00,Saturday,HIGH PARK STATION,MUO,4.0,8.0,W,BD,5172
2024-01-13,19:11:00,Saturday,PAPE STATION,SUUT,0.0,0.0,W,BD,5197
2024-01-13,19:21:00,Saturday,WOODBINE STATION,MUDD,4.0,9.0,W,BD,5221
2024-01-13,20:32:00,Saturday,VICTORIA PARK STATION,MUPAA,0.0,0.0,W,BD,5297
2024-01-13,21:30:00,Saturday,ST ANDREW STATION,MUPAA,0.0,0.0,N,YU,5536
2024-01-13,22:16:00,Saturday,MAIN STREET STATION,EUSC,0.0,0.0,W,BD,5142
2024-01-13,22:46:00,Saturday,HIGHWAY 407 STATION,MUATC,7.0,14.0,S,YU,5397
2024-01-13,23:06:00,Saturday,COLLEGE STATION,SUDP,0.0,0.0,N,YU,6001
2024-01-13,23:44:00,Saturday,YONGE BD STATION,SUO,0.0,0.0,E,BD,5012
2024-01-13,23:44:00,Saturday,BLOOR STATION,SUO,0.0,0.0,N,YU,5996
2024-01-13,01:58:00,Saturday,FINCH STATION,MUI,0.0,0.0,S,YU,5411
2024-01-14,02:29:00,Sunday,FINCH STATION,SUDP,0.0,0.0,S,YU,6123
2024-01-14,08:40:00,Sunday,BROADVIEW STATION,PUTR,0.0,0.0,E,BD,5091
2024-01-14,08:41:00,Sunday,SUMMERHILL STATION,MUPLB,7.0,12.0,S,YU,5741
2024-01-14,08:45:00,Sunday,BROADVIEW STATION,SUDP,4.0,8.0,E,BD,5108
2024-01-14,08:56:00,Sunday,PAPE STATION,TUOS,0.0,0.0,E,BD,5073
2024-01-14,09:06:00,Sunday,WILSON STATION,PUOPO,3.0,10.0,S,YU,5551
2024-01-14,09:13:00,Sunday,YORKDALE STATION,PUOPO,4.0,11.0,S,YU,5551
2024-01-14,09:26:00,Sunday,KENNEDY BD STATION,MUWR,4.0,8.0,W,BD,5018
2024-01-14,11:22:00,Sunday,DAVISVILLE STATION,MUPLB,66.0,70.0,S,YU,6031
2024-01-14,12:38:00,Sunday,UNION STATION,PUMO,0.0,0.0,N,YU,5421
2024-01-14,12:41:00,Sunday,SHERBOURNE STATION,MUPAA,6.0,10.0,E,BD,5042
2024-01-14,12:54:00,Sunday,ISLINGTON STATION,MUPAA,0.0,0.0,E,BD,5140
2024-01-14,13:31:00,Sunday,CASTLE FRANK STATION,MUSC,0.0,0.0,E,BD,5115
2024-01-14,13:58:00,Sunday,ST CLAIR STATION,MUATC,3.0,8.0,S,YU,5471
2024-01-14,14:25:00,Sunday,PAPE STATION,PUTR,4.0,8.0,E,BD,5091
2024-01-14,15:42:00,Sunday,DUFFERIN STATION,MUDD,0.0,0.0,W,BD,5233
2024-01-14,16:37:00,Sunday,SHEPPARD WEST STATION,MUPAA,4.0,11.0,N,YU,6096
2024-01-14,16:38:00,Sunday,KEELE STATION,SUDP,8.0,12.0,E,BD,5140
2024-01-14,18:12:00,Sunday,KEELE STATION,PUSTS,4.0,9.0,E,BD,5071
2024-01-14,18:53:00,Sunday,FINCH WEST STATION,MUPAA,0.0,0.0,N,YU,5796
2024-01-14,19:51:00,Sunday,ST GEORGE YUS STATION,MUPAA,0.0,0.0,N,YU,5796
2024-01-14,20:56:00,Sunday,BLOOR STATION,SUO,5.0,10.0,N,YU,5531
2024-01-14,21:10:00,Sunday,PAPE STATION,SUO,7.0,12.0,E,BD,5156
2024-01-14,21:49:00,Sunday,DUNDAS STATION,SUO,15.0,20.0,N,YU,5401
2024-01-14,21:54:00,Sunday,PAPE STATION,SUAP,0.0,0.0,W,BD,5338
2024-01-14,22:32:00,Sunday,DAVISVILLE STATION,MUATC,6.0,12.0,S,YU,5616
2024-01-14,22:55:00,Sunday,MAIN STREET STATION,SUAP,7.0,13.0,E,BD,5191
2024-01-14,23:33:00,Sunday,ST GEORGE BD STATION,SUDP,5.0,11.0,E,BD,5344
2024-01-14,23:53:00,Sunday,ST ANDREW STATION,MUPAA,0.0,0.0,S,YU,5931
2024-01-14,01:58:00,Sunday,KENNEDY BD STATION,MUI,0.0,0.0,W,YU,5325
2024-01-14,07:53:00,Sunday,SHEPPARD-YONGE STATION,PUTWZ,61.0,0.0,E,SHP,6166
2024-01-14,14:46:00,Sunday,BAYVIEW STATION,EUBK,7.0,14.0,W,SHP,6191
2024-01-14,19:54:00,Sunday,SHEPPARD-YONGE STATION,SUUT,0.0,0.0,W,SHP,6166
2024-01-15,05:48:00,Monday,BAY STATION,PUSTS,5.0,8.0,W,BD,5338
2024-01-15,05:56:00,Monday,SHEPPARD WEST STATION,SUDP,5.0,15.0,N,YU,5581
2024-01-15,06:04:00,Monday,WILSON STATION,MUCL,3.0,6.0,S,YU,5461
2024-01-15,08:09:00,Monday,ST CLAIR STATION,SUG,3.0,6.0,S,YU,5571
2024-01-15,08:12:00,Monday,DUPONT STATION,MUATC,4.0,7.0,S,YU,5421
2024-01-15,08:16:00,Monday,WOODBINE STATION,MUSC,0.0,0.0,W,BD,5366
2024-01-15,08:52:00,Monday,LAWRENCE STATION,MUPAA,3.0,6.0,N,YU,5421
2024-01-15,08:58:00,Monday,CASTLE FRANK STATION,MUD,4.0,6.0,E,BD,5034
2024-01-15,09:51:00,Monday,BLOOR STATION,SUO,6.0,9.0,S,YU,5496
2024-01-15,09:53:00,Monday,DUNDAS STATION,SUO,3.0,6.0,S,YU,6051
2024-01-15,10:15:00,Monday,VAUGHAN MC STATION,MUATC,4.0,9.0,S,YU,5661
2024-01-15,10:16:00,Monday,BLOOR STATION,SUDP,3.0,8.0,S,YU,5381
2024-01-15,11:02:00,Monday,BROADVIEW STATION,MUDD,5.0,9.0,E,BD,5040
2024-01-15,12:15:00,Monday,LAWRENCE WEST STATION,SUUT,0.0,0.0,N,YU,5486
2024-01-15,13:00:00,Monday,FINCH STATION,PUOPO,3.0,6.0,S,YU,5941
2024-01-15,13:14:00,Monday,KING STATION,PUOPO,0.0,0.0,S,YU,5971
2024-01-15,13:19:00,Monday,WILSON STATION,TUO,3.0,8.0,N,YU,5916
2024-01-15,13:41:00,Monday,ST GEORGE BD STATION,PUSI,3.0,7.0,E,BD,5308
2024-01-15,13:45:00,Monday,SHEPPARD STATION,PUOPO,0.0,0.0,N,YU,5561
